I,6.47,-15.58,0,42,25,13,45,25,42,39,43,39,34,35,26,41,8,33,9
I,6.47,-15.58,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.58,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.61,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.61,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.61,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.61,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.47,-15.61,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.46,-15.59,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.46,-15.59,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.46,-15.59,0,42,25,13,45,25,42,39,43,0,0,0,0,0,0,0,0
I,6.46,-15.59,0,24,33,26,2,11,13,41,48,44,37,5,47,11,43,2,27
I,6.46,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.56,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.56,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.56,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.56,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.56,-15.59,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.48,-15.60,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.48,-15.60,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.48,-15.60,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.48,-15.60,0,24,33,26,2,11,13,41,48,0,0,0,0,0,0,0,0
I,6.48,-15.60,0,34,22,12,12,49,42,7,30,7,24,10,11,40,37,40,45
I,6.46,-15.56,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.46,-15.56,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.46,-15.56,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.46,-15.56,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.46,-15.56,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.41,-15.63,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.41,-15.63,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.41,-15.63,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.41,-15.63,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.41,-15.63,0,34,22,12,12,49,42,7,30,0,0,0,0,0,0,0,0
I,6.54,-15.56,0,41,14,9,24,17,6,49,29,49,31,24,0,38,18,21,44
I,6.54,-15.56,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.56,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.56,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.56,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.48,-15.58,0,41,14,9,24,17,6,49,29,0,0,0,0,0,0,0,0
I,6.48,-15.58,0,47,16,36,49,48,28,48,27,44,41,1,31,46,40,14,11
I,6.48,-15.58,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.48,-15.58,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.48,-15.58,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.41,-15.53,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.41,-15.53,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.41,-15.53,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.41,-15.53,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.41,-15.53,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.39,-15.56,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.39,-15.56,0,47,16,36,49,48,28,48,27,0,0,0,0,0,0,0,0
I,6.39,-15.56,0,33,45,4,1,36,18,31,29,33,43,15,46,23,17,17,31
I,6.39,-15.56,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.39,-15.56,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.42,-15.61,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.42,-15.61,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.42,-15.61,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.42,-15.61,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.42,-15.61,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.43,-15.62,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.43,-15.62,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.43,-15.62,0,33,45,4,1,36,18,31,29,0,0,0,0,0,0,0,0
I,6.43,-15.62,0,28,41,25,0,39,27,34,0,11,18,30,45,4,12,33,36
I,6.43,-15.62,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.43,-15.65,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.43,-15.65,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.43,-15.65,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.43,-15.65,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.43,-15.65,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.50,-15.61,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.50,-15.61,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.50,-15.61,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.50,-15.61,0,28,41,25,0,39,27,34,0,0,0,0,0,0,0,0,0
I,6.50,-15.61,0,37,31,31,8,10,42,36,22,24,47,44,6,22,17,34,22
I,6.44,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.44,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.44,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.44,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.44,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.47,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.47,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.47,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.47,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.47,-15.62,0,37,31,31,8,10,42,36,22,0,0,0,0,0,0,0,0
I,6.52,-15.50,0,29,27,21,5,38,10,39,24,13,26,14,35,40,44,2,41
I,6.52,-15.50,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.52,-15.50,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.52,-15.50,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.52,-15.50,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.43,-15.58,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.43,-15.58,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.43,-15.58,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.43,-15.58,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.43,-15.58,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,29,27,21,5,38,10,39,24,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,10,2,20,21,30,13,43,47,21,23,14,20,12,21,49,8
I,6.48,-15.54,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.63,-15.61,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.63,-15.61,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.63,-15.61,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.63,-15.61,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.63,-15.61,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.60,-15.57,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.60,-15.57,0,10,2,20,21,30,13,43,47,0,0,0,0,0,0,0,0
I,6.60,-15.57,0,34,38,14,14,33,1,26,37,18,3,8,33,39,11,25,32
I,6.60,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.60,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.58,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.58,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.58,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.58,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.58,-15.57,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.48,-15.61,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.48,-15.61,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.48,-15.61,0,34,38,14,14,33,1,26,37,0,0,0,0,0,0,0,0
I,6.48,-15.61,0,43,14,10,20,32,20,22,44,16,30,37,11,25,45,35,28
I,6.48,-15.61,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.57,-15.46,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.57,-15.46,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.57,-15.46,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.57,-15.46,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.57,-15.46,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.60,-15.59,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.60,-15.59,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.60,-15.59,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.60,-15.59,0,43,14,10,20,32,20,22,44,0,0,0,0,0,0,0,0
I,6.60,-15.59,0,14,48,8,49,41,24,27,9,16,14,17,4,28,34,39,1
I,6.54,-15.59,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.54,-15.59,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.53,-15.66,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.53,-15.66,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.53,-15.66,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.53,-15.66,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.53,-15.66,0,14,48,8,49,41,24,27,9,0,0,0,0,0,0,0,0
I,6.49,-15.55,0,29,22,7,25,17,27,19,41,34,21,14,35,25,28,46,23
I,6.49,-15.55,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.49,-15.55,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.49,-15.55,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.49,-15.55,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.58,-15.52,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.58,-15.52,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.58,-15.52,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.58,-15.52,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.58,-15.52,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.51,-15.60,0,29,22,7,25,17,27,19,41,0,0,0,0,0,0,0,0
I,6.51,-15.60,0,32,41,13,38,25,36,17,4,4,47,49,18,11,15,14,34
I,6.51,-15.60,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.51,-15.60,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.51,-15.60,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.47,-15.55,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.47,-15.55,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.47,-15.55,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.47,-15.55,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.47,-15.55,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.51,-15.62,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.51,-15.62,0,32,41,13,38,25,36,17,4,0,0,0,0,0,0,0,0
I,6.51,-15.62,0,42,8,39,16,44,20,46,20,1,16,23,4,6,27,34,31
I,6.51,-15.62,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.51,-15.62,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.49,-15.51,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.49,-15.51,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.49,-15.51,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.49,-15.51,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.49,-15.51,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.57,-15.49,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.57,-15.49,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.57,-15.49,0,42,8,39,16,44,20,46,20,0,0,0,0,0,0,0,0
I,6.57,-15.49,0,27,47,1,31,35,9,24,16,39,19,1,16,19,21,36,37
I,6.57,-15.49,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.48,-15.68,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.48,-15.68,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.48,-15.68,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.48,-15.68,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.48,-15.68,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.50,-15.60,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.50,-15.60,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.50,-15.60,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.50,-15.60,0,27,47,1,31,35,9,24,16,0,0,0,0,0,0,0,0
I,6.50,-15.60,0,40,47,28,3,9,20,18,29,45,49,31,37,31,41,1,5
I,6.51,-15.58,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.51,-15.58,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.51,-15.58,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.51,-15.58,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.51,-15.58,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.54,0,40,47,28,3,9,20,18,29,0,0,0,0,0,0,0,0
I,6.48,-15.64,0,27,4,1,45,27,5,5,40,37,47,24,46,13,42,20,2
